Unnamed: 0,tags,value,series_id
11417,authorizedParticipantCrdNo,000152144,S000071770
11418,authorizedParticipantLei,21380037YFKONTT23854,S000071770
11419,authorizedParticipantPurchaseValue,0.00000000,S000071770
11420,authorizedParticipantRedeemValue,0.00000000,S000071770
11421,authorizedParticipantName,"Nomura Securities International, Inc.",S000071770
11422,authorizedParticipantFileNo,8-15255,S000071770
11423,authorizedParticipantCrdNo,000004297,S000071770
11424,authorizedParticipantLei,OXTKY6Q8X53C9ILVV871,S000071770
11425,authorizedParticipantPurchaseValue,0.00000000,S000071770
11426,authorizedParticipantRedeemValue,0.00000000,S000071770
11427,authorizedParticipantName,"Wells Fargo Securities, LLC",S000071770
11428,authorizedParticipantFileNo,8-65876,S000071770
11429,authorizedParticipantCrdNo,000126292,S000071770
11430,authorizedParticipantLei,VYVVCKR63DVZZN70PB21,S000071770
11431,authorizedParticipantPurchaseValue,0.00000000,S000071770
11432,authorizedParticipantRedeemValue,0.00000000,S000071770
11433,authorizedParticipantName,Macquarie Capital (USA) Inc.,S000071770
11434,authorizedParticipantFileNo,8-47198,S000071770
11435,authorizedParticipantCrdNo,000036368,S000071770
11436,authorizedParticipantLei,549300670K07JRB5UQ40,S000071770
11437,authorizedParticipantPurchaseValue,0.00000000,S000071770
11438,authorizedParticipantRedeemValue,0.00000000,S000071770
11439,authorizedParticipantName,Merrill Lynch Professional Clearing Corp.,S000071770
11440,authorizedParticipantFileNo,8-33359,S000071770
11441,authorizedParticipantCrdNo,000016139,S000071770
11442,authorizedParticipantLei,549300PMHS66E71I2D34,S000071770
11443,authorizedParticipantPurchaseValue,0.00000000,S000071770
11444,authorizedParticipantRedeemValue,0.00000000,S000071770
11445,authorizedParticipantName,Deutsche Bank Securities Inc.,S000071770
11446,authorizedParticipantFileNo,8-17822,S000071770
11447,authorizedParticipantCrdNo,000002525,S000071770
11448,authorizedParticipantLei,9J6MBOOO7BECTDTUZW19,S000071770
11449,authorizedParticipantPurchaseValue,0.00000000,S000071770
11450,authorizedParticipantRedeemValue,0.00000000,S000071770
11451,authorizedParticipantName,ABN AMRO Clearing USA LLC,S000071770
11452,authorizedParticipantFileNo,8-34354,S000071770
11453,authorizedParticipantCrdNo,000014020,S000071770
11454,authorizedParticipantLei,549300U16G4LU3V6C598,S000071770
11455,authorizedParticipantPurchaseValue,0.00000000,S000071770
11456,authorizedParticipantRedeemValue,0.00000000,S000071770
11457,authorizedParticipantName,"Cowen and Company, LLC",S000071770
11458,authorizedParticipantFileNo,8-22522,S000071770
11459,authorizedParticipantCrdNo,000007616,S000071770
11460,authorizedParticipantLei,549300WR155U7DVMIW58,S000071770
11461,authorizedParticipantPurchaseValue,0.00000000,S000071770
11462,authorizedParticipantRedeemValue,0.00000000,S000071770
11463,authorizedParticipantName,BMO Capital Markets Corp.,S000071770
11464,authorizedParticipantFileNo,8-34344,S000071770
11465,authorizedParticipantCrdNo,000016686,S000071770
11466,authorizedParticipantLei,RUC0QBLBRPRCU4W1NE59,S000071770
11467,authorizedParticipantPurchaseValue,0.00000000,S000071770
11468,authorizedParticipantRedeemValue,0.00000000,S000071770
11469,authorizedParticipantName,Citadel Securities LLC,S000071770
11470,authorizedParticipantFileNo,8-53574,S000071770
11471,authorizedParticipantCrdNo,000116797,S000071770
11472,authorizedParticipantLei,12UUJYTN7D3SW8KCSG25,S000071770
11473,authorizedParticipantPurchaseValue,0.00000000,S000071770
11474,authorizedParticipantRedeemValue,0.00000000,S000071770
11475,authorizedParticipantName,"SG Americas Securities, LLC",S000071770
11476,authorizedParticipantFileNo,8-66125,S000071770
11477,authorizedParticipantCrdNo,000128351,S000071770
11478,authorizedParticipantLei,549300F35UE0BOM1WJ55,S000071770
11479,authorizedParticipantPurchaseValue,0.00000000,S000071770
11480,authorizedParticipantRedeemValue,0.00000000,S000071770
11481,authorizedParticipantName,Credit Suisse Securities (USA) LLC,S000071770
11482,authorizedParticipantFileNo,8-422,S000071770
11483,authorizedParticipantCrdNo,000000816,S000071770
11484,authorizedParticipantLei,1V8Y6QCX6YMJ2OELII46,S000071770
11485,authorizedParticipantPurchaseValue,0.00000000,S000071770
11486,authorizedParticipantRedeemValue,0.00000000,S000071770
11487,isCollateralRequired,N,S000071770
11488,creationUnitNumOfShares,50000.00000000,S000071770
11489,averagePercentagePurchased,0.00000000,S000071770
11490,standardDeviationPurchased,0.00000000,S000071770
11491,creationUnitPurchasedInKind,0.00000000,S000071770
11492,creationUnitPurchasedSDInKind,0.00000000,S000071770
11493,averagePercentageRedeemed,32.80000000,S000071770
11494,percentSDRedeemed,0.00000000,S000071770
11495,creationUnitPercentageRedeemedInKind,67.20000000,S000071770
11496,creationUnitSDRedeemedInKind,0.00000000,S000071770
11497,creationUnitTransactionFeePerUnit,0.00000000,S000071770
11498,creationUnitTransactionFeeManyUnits,0.00000000,S000071770
11499,creationUnitTransactionFeePercentagePerUnit,0.00000000,S000071770
11500,creationUnitTransactionFeeCashPerUnit,0.00000000,S000071770
11501,creationUnitTransactionFeeCashManyUnits,0.00000000,S000071770
11502,creationUnitTransactionFeeCashPercentagePerUnit,0.00000000,S000071770
11503,purchaseCreationUnitDollarPerUnit,0.00000000,S000071770
11504,purchaseCreationUnitDollarPerMoreUnits,1455.00000000,S000071770
11505,purchaseCreationUnitDollarPercentagePerUnit,0.00328071,S000071770
11506,purchaseCreationUnitCashPerUnit,0.00000000,S000071770
11507,purchaseCreationUnitCashPerMoreUnits,1455.00000000,S000071770
11508,purchaseCreationUnitCashPercentagePerUnit,0.01000219,S000071770
11509,isInKindETF,N,S000071770
11510,fundName,iShares 10+ Year Investment Grade Corporate Bond ETF,S000071770
11511,etfSeriesId,S000026651,S000071770
11512,fundExchange,ARCX,S000071770
11513,fundsTickerSymbol,IGLB,S000071770
11514,authorizedParticipantName,Pershing LLC,S000071770
11515,authorizedParticipantFileNo,8-17574,S000071770
11516,authorizedParticipantCrdNo,000007560,S000071770
11517,authorizedParticipantLei,ZI8Q1A8EI8LQFJNM0D94,S000071770
11518,authorizedParticipantPurchaseValue,0.00000000,S000071770
11519,authorizedParticipantRedeemValue,0.00000000,S000071770
11520,authorizedParticipantName,Mirae Asset Securities (USA) Inc.,S000071770
11521,authorizedParticipantFileNo,8-45034,S000071770
11522,authorizedParticipantCrdNo,000030679,S000071770
11523,authorizedParticipantLei,25490087B4GFZLJZE912,S000071770
11524,authorizedParticipantPurchaseValue,0.00000000,S000071770
11525,authorizedParticipantRedeemValue,0.00000000,S000071770
11526,authorizedParticipantName,Morgan Stanley & Co. LLC,S000071770
11527,authorizedParticipantFileNo,8-15869,S000071770
11528,authorizedParticipantCrdNo,000008209,S000071770
11529,authorizedParticipantLei,9R7GPTSO7KV3UQJZQ078,S000071770
11530,authorizedParticipantPurchaseValue,20125459.00000000,S000071770
11531,authorizedParticipantRedeemValue,0.00000000,S000071770
11532,authorizedParticipantName,"BNP Paribas Prime Brokerage, Inc.",S000071770
11533,authorizedParticipantFileNo,8-40490,S000071770
11534,authorizedParticipantCrdNo,000024962,S000071770
11535,authorizedParticipantLei,7VHWWWW4UJS7NUM3PT30,S000071770
11536,authorizedParticipantPurchaseValue,0.00000000,S000071770
11537,authorizedParticipantRedeemValue,0.00000000,S000071770
11538,authorizedParticipantName,"Wells Fargo Securities, LLC",S000071770
11539,authorizedParticipantFileNo,8-65876,S000071770
11540,authorizedParticipantCrdNo,000126292,S000071770
11541,authorizedParticipantLei,VYVVCKR63DVZZN70PB21,S000071770
11542,authorizedParticipantPurchaseValue,0.00000000,S000071770
11543,authorizedParticipantRedeemValue,0.00000000,S000071770
11544,authorizedParticipantName,BMO Capital Markets Corp.,S000071770
11545,authorizedParticipantFileNo,8-34344,S000071770
11546,authorizedParticipantCrdNo,000016686,S000071770
11547,authorizedParticipantLei,RUC0QBLBRPRCU4W1NE59,S000071770
11548,authorizedParticipantPurchaseValue,0.00000000,S000071770
11549,authorizedParticipantRedeemValue,0.00000000,S000071770
11550,authorizedParticipantName,Jefferies LLC,S000071770
11551,authorizedParticipantFileNo,8-15074,S000071770
11552,authorizedParticipantCrdNo,000002347,S000071770
11553,authorizedParticipantLei,58PU97L1C0WSRCWADL48,S000071770
11554,authorizedParticipantPurchaseValue,0.00000000,S000071770
11555,authorizedParticipantRedeemValue,0.00000000,S000071770
11556,authorizedParticipantName,TD Prime Services LLC,S000071770
11557,authorizedParticipantFileNo,8-000,S000071770
11558,authorizedParticipantCrdNo,,S000071770
11559,authorizedParticipantLei,549300ZBQI1JB1844X09,S000071770
11560,authorizedParticipantPurchaseValue,0.00000000,S000071770
11561,authorizedParticipantRedeemValue,0.00000000,S000071770
11562,authorizedParticipantName,"ITAU BBA USA Securities, Inc.",S000071770
11563,authorizedParticipantFileNo,8-53702,S000071770
11564,authorizedParticipantCrdNo,000118817,S000071770
11565,authorizedParticipantLei,5493008E85XK12EKYI22,S000071770
11566,authorizedParticipantPurchaseValue,0.00000000,S000071770
11567,authorizedParticipantRedeemValue,0.00000000,S000071770
11568,authorizedParticipantName,J.P. Morgan Securities LLC/JPMC,S000071770
11569,authorizedParticipantFileNo,8-35008,S000071770
11570,authorizedParticipantCrdNo,000000079,S000071770
11571,authorizedParticipantLei,ZBUT11V806EZRVTWT807,S000071770
11572,authorizedParticipantPurchaseValue,689030259.60000000,S000071770
11573,authorizedParticipantRedeemValue,599777852.00000000,S000071770
11574,authorizedParticipantName,"SG Americas Securities, LLC",S000071770
11575,authorizedParticipantFileNo,8-66125,S000071770
11576,authorizedParticipantCrdNo,000128351,S000071770
11577,authorizedParticipantLei,549300F35UE0BOM1WJ55,S000071770
11578,authorizedParticipantPurchaseValue,0.00000000,S000071770
11579,authorizedParticipantRedeemValue,0.00000000,S000071770
11580,authorizedParticipantName,Cantor Fitzgerald & Co.,S000071770
11581,authorizedParticipantFileNo,8-201,S000071770
11582,authorizedParticipantCrdNo,000000134,S000071770
11583,authorizedParticipantLei,5493004J7H4GCPG6OB62,S000071770
11584,authorizedParticipantPurchaseValue,0.00000000,S000071770
11585,authorizedParticipantRedeemValue,0.00000000,S000071770
11586,authorizedParticipantName,Interactive Brokers LLC,S000071770
11587,authorizedParticipantFileNo,8-47257,S000071770
11588,authorizedParticipantCrdNo,000036418,S000071770
11589,authorizedParticipantLei,50OBSE5T5521O6SMZR28,S000071770
11590,authorizedParticipantPurchaseValue,0.00000000,S000071770
11591,authorizedParticipantRedeemValue,0.00000000,S000071770
11592,authorizedParticipantName,Citigroup Global Markets Inc.,S000071770
11593,authorizedParticipantFileNo,8-8177,S000071770
11594,authorizedParticipantCrdNo,000007059,S000071770
11595,authorizedParticipantLei,MBNUM2BPBDO7JBLYG310,S000071770
11596,authorizedParticipantPurchaseValue,0.00000000,S000071770
11597,authorizedParticipantRedeemValue,0.00000000,S000071770
11598,authorizedParticipantName,"BNY Mellon Capital Markets, LLC",S000071770
11599,authorizedParticipantFileNo,8-35255,S000071770
11600,authorizedParticipantCrdNo,000017454,S000071770
11601,authorizedParticipantLei,VJW2DOOHGDT6PR0ZRO63,S000071770
11602,authorizedParticipantPurchaseValue,0.00000000,S000071770
11603,authorizedParticipantRedeemValue,0.00000000,S000071770
11604,authorizedParticipantName,ABN AMRO Clearing USA LLC,S000071770
11605,authorizedParticipantFileNo,8-34354,S000071770
11606,authorizedParticipantCrdNo,000014020,S000071770
11607,authorizedParticipantLei,549300U16G4LU3V6C598,S000071770
11608,authorizedParticipantPurchaseValue,0.00000000,S000071770
11609,authorizedParticipantRedeemValue,0.00000000,S000071770
11610,authorizedParticipantName,Scotia Capital (USA) Inc.,S000071770
11611,authorizedParticipantFileNo,8-3716,S000071770
11612,authorizedParticipantCrdNo,000002739,S000071770
11613,authorizedParticipantLei,549300BLWPABP1VNME36,S000071770
11614,authorizedParticipantPurchaseValue,0.00000000,S000071770
11615,authorizedParticipantRedeemValue,0.00000000,S000071770
11616,authorizedParticipantName,Citadel Securities LLC,S000071770
11617,authorizedParticipantFileNo,8-53574,S000071770
11618,authorizedParticipantCrdNo,000116797,S000071770
11619,authorizedParticipantLei,12UUJYTN7D3SW8KCSG25,S000071770
11620,authorizedParticipantPurchaseValue,0.00000000,S000071770
11621,authorizedParticipantRedeemValue,0.00000000,S000071770
11622,authorizedParticipantName,CIBC World Markets Corp.,S000071770
11623,authorizedParticipantFileNo,8-18333,S000071770
11624,authorizedParticipantCrdNo,000000630,S000071770
11625,authorizedParticipantLei,549300445CON3DBMU275,S000071770
11626,authorizedParticipantPurchaseValue,0.00000000,S000071770
11627,authorizedParticipantRedeemValue,0.00000000,S000071770
11628,authorizedParticipantName,Merrill Lynch Professional Clearing Corp.,S000071770
11629,authorizedParticipantFileNo,8-33359,S000071770
11630,authorizedParticipantCrdNo,000016139,S000071770
11631,authorizedParticipantLei,549300PMHS66E71I2D34,S000071770
11632,authorizedParticipantPurchaseValue,72604476.30000000,S000071770
11633,authorizedParticipantRedeemValue,0.00000000,S000071770
11634,authorizedParticipantName,Deutsche Bank Securities Inc.,S000071770
11635,authorizedParticipantFileNo,8-17822,S000071770
11636,authorizedParticipantCrdNo,000002525,S000071770
11637,authorizedParticipantLei,9J6MBOOO7BECTDTUZW19,S000071770
11638,authorizedParticipantPurchaseValue,0.00000000,S000071770
11639,authorizedParticipantRedeemValue,0.00000000,S000071770
11640,authorizedParticipantName,Macquarie Capital (USA) Inc.,S000071770
11641,authorizedParticipantFileNo,8-47198,S000071770
11642,authorizedParticipantCrdNo,000036368,S000071770
11643,authorizedParticipantLei,549300670K07JRB5UQ40,S000071770
11644,authorizedParticipantPurchaseValue,0.00000000,S000071770
11645,authorizedParticipantRedeemValue,0.00000000,S000071770
11646,authorizedParticipantName,UBS Securities LLC,S000071770
11647,authorizedParticipantFileNo,8-22651,S000071770
11648,authorizedParticipantCrdNo,000007654,S000071770
11649,authorizedParticipantLei,T6FIZBDPKLYJKFCRVK44,S000071770
11650,authorizedParticipantPurchaseValue,0.00000000,S000071770
11651,authorizedParticipantRedeemValue,0.00000000,S000071770
11652,authorizedParticipantName,"RBC Capital Markets, LLC",S000071770
11653,authorizedParticipantFileNo,8-45411,S000071770
11654,authorizedParticipantCrdNo,000031194,S000071770
11655,authorizedParticipantLei,549300LCO2FLSSVFFR64,S000071770
11656,authorizedParticipantPurchaseValue,0.00000000,S000071770
11657,authorizedParticipantRedeemValue,0.00000000,S000071770
11658,authorizedParticipantName,"Nomura Securities International, Inc.",S000071770
11659,authorizedParticipantFileNo,8-15255,S000071770
11660,authorizedParticipantCrdNo,000004297,S000071770
11661,authorizedParticipantLei,OXTKY6Q8X53C9ILVV871,S000071770
11662,authorizedParticipantPurchaseValue,0.00000000,S000071770
11663,authorizedParticipantRedeemValue,0.00000000,S000071770
11664,authorizedParticipantName,"BofA Securities, Inc.",S000071770
11665,authorizedParticipantFileNo,8-69787,S000071770
11666,authorizedParticipantCrdNo,000283942,S000071770
11667,authorizedParticipantLei,549300HN4UKV1E2R3U73,S000071770
11668,authorizedParticipantPurchaseValue,0.00000000,S000071770
11669,authorizedParticipantRedeemValue,0.00000000,S000071770
11670,authorizedParticipantName,BNP Paribas Securities Corp.,S000071770
11671,authorizedParticipantFileNo,8-32682,S000071770
11672,authorizedParticipantCrdNo,000015794,S000071770
11673,authorizedParticipantLei,RCNB6OTYUAMMP879YW96,S000071770
11674,authorizedParticipantPurchaseValue,0.00000000,S000071770
11675,authorizedParticipantRedeemValue,0.00000000,S000071770
11676,authorizedParticipantName,Virtu Americas LLC,S000071770
11677,authorizedParticipantFileNo,8-68193,S000071770
11678,authorizedParticipantCrdNo,000149823,S000071770
11679,authorizedParticipantLei,549300RA02N3BNSWBV74,S000071770
11680,authorizedParticipantPurchaseValue,0.00000000,S000071770
11681,authorizedParticipantRedeemValue,0.00000000,S000071770
11682,authorizedParticipantName,Credit Suisse Securities (USA) LLC,S000071770
11683,authorizedParticipantFileNo,8-422,S000071770
11684,authorizedParticipantCrdNo,000000816,S000071770
11685,authorizedParticipantLei,1V8Y6QCX6YMJ2OELII46,S000071770
11686,authorizedParticipantPurchaseValue,0.00000000,S000071770
11687,authorizedParticipantRedeemValue,0.00000000,S000071770
11688,authorizedParticipantName,Natixis Securities Americas LLC,S000071770
11689,authorizedParticipantFileNo,8-719,S000071770
11690,authorizedParticipantCrdNo,000001101,S000071770
11691,authorizedParticipantLei,549300L8G1E7ZHVEOG75,S000071770
11692,authorizedParticipantPurchaseValue,0.00000000,S000071770
